Gene	correlation	p_value	mean_CN	mean_exp	delta_CN	delta_exp
AP5S1	0.119639995495975	0.375380180205844	2.33333333333333	3.28028576648279	2	2.43188363546618
MAVS	0.185395520167468	0.167371694196404	2.33333333333333	4.34051839348725	2	4.0799140993132
PANK2	0.209925703659951	0.117041790567551	2.33333333333333	5.45511567135102	2	5.26190488049812
RNF24	0.50825482806173	5.43139426537881e-05	2.33333333333333	6.56611473320694	2	6.25673898113109
SMOX	0.090137782467218	0.504894829394298	2.33333333333333	4.17587725474962	2	4.98648296313425
ADRA1D	0.174466293715666	0.194290545649187	2.33333333333333	3.22816612348017	2	1.50863385244099
PRNP	0.221032299703043	0.0984748124947799	2.33333333333333	4.32923788414968	2	4.86783972038895
PRNT	0.0477376370661929	0.724367615889541	2.33333333333333	3.05250099932052	2	0.832065486979424
RASSF2	-0.0973777730851549	0.471147298032241	2.33333333333333	3.31416441069849	2	2.3277273920182
SLC23A2	0.386900611547309	0.00294859176610445	2.33333333333333	4.93936830244827	2	5.084887461526
TMEM230	0.103986560554865	0.441431314398346	2.33333333333333	4.22815101266175	2	5.18621408899152
PCNA	0.24471982923965	0.0665549694597648	2.33333333333333	4.42325675464666	2	5.22605123665997
CDS2	0.234009475485272	0.0797724847365459	2.33333333333333	5.34802937738177	2	4.96969074446199
LINC00658	0.230911280461662	0.0839597428065971	2.33333333333333	3.10508497523483	2	0.735692607777249
GPCPD1	0.154474800627913	0.251247814555533	2.33333333333333	5.64728742989523	2	4.74775898360373
CHGB	0.11802728572628	0.381896820319925	2.33333333333333	3.07713024980078	2	1.0681935500638
TRMT6	0.00993930286489342	0.941504223464627	2.33333333333333	5.3102699683157	2	7.16788153912672
MCM8	0.156281766929534	0.245678020925539	2.33333333333333	3.94539296174322	2	6.20160941137474
CRLS1	0.312126056664671	0.0180945443898626	2.33333333333333	4.54580764845743	2	6.05202016997893
LRRN4	-0.0105198406585794	0.938094075417046	2.33333333333333	3.21126474535575	2	1.90413143748466
FERMT1	-0.00928259784091632	0.945363041100264	2.33333333333333	3.14731814953567	2	1.11749220577728
BMP2	0.247004727146457	0.0639761259507505	2.33333333333333	3.1257507433973	2	1.65299086844798
HAO1	0.428976252656257	0.000869984964305114	2.33333333333333	3.08478327892305	2	0.987198980425719
TMX4	-0.0163199353890443	0.904094169355937	2.33333333333333	5.13118079750561	2	6.84904095657456
PLCB1	0.0896991595946035	0.506978398466106	2.33333333333333	7.43904511121108	2	7.0415989482897
PLCB4	0.00750551469152514	0.955811235365518	2.33333333333333	4.43268672645388	2	5.53219747016392
LAMP5	0.0480982978542526	0.722368720100918	2.33333333333333	3.06997031256059	2	1.2770890808913
SNAP25-AS1	0.119188598674336	0.377197417321697	2.33333333333333	3.4015387222879	2	3.43348930757795
MKKS	-0.0190523878106306	0.888131978891907	2.33333333333333	5.08946613668577	2	5.98744580655998
SLX4IP	0.363145279794156	0.00549616532886035	2.33333333333333	4.73144398248455	2	3.85231091163444
JAG1	0.598495750408938	8.78055583464043e-07	2.33333333333333	4.63279041349154	2	5.12414314209994
BTBD3	0.218433856471505	0.102598952724282	2.78947368421053	4.74408734067557	3	4.19733564333048
SPTLC3	0.297849131441266	0.0244341873263907	2.54385964912281	4.37346922179945	2	5.17182616122947
ISM1	-0.00874671515002712	0.948512831206518	2.54385964912281	3.69414420587965	2	4.66244431631614
TASP1	0.0912274954814987	0.499737476756942	2.54385964912281	6.83926884261203	2	5.28085577795912
ESF1	-0.0228123249258949	0.866240710465772	2.54385964912281	6.60365145248221	2	6.49810613823288
NDUFAF5	0.0911812375994798	0.499955850216385	2.54385964912281	4.94911341493849	2	5.23110519004774
SEL1L2	0.167093989628589	0.214111422166019	2.54385964912281	3.55793345455382	2	1.96044885112186
MACROD2	0.357182834401515	0.00638091112639946	2.54385964912281	7.05752771918051	2	5.55009727726518
KIF16B	0.423853499979993	0.0010180074612907	3.57894736842105	8.38657291076408	7	6.8542997856899
SNRPB2	0.663561212056395	1.85000858413563e-08	3.57894736842105	5.93195079781553	7	6.44866299404853
OTOR	-0.134302243873388	0.319241709093253	3.57894736842105	3.05831239426927	7	2.11941248435385
PCSK2	0.0901575423424625	0.504801068424904	3.56140350877193	3.54169719215932	7	2.55732456075217
BFSP1	0.0709516588540882	0.59995348398762	3.56140350877193	3.89033181751935	7	4.82024003457822
DSTN	0.644413977541658	6.33505432045011e-08	3.56140350877193	9.58497397503673	7	4.07158097512917
RRBP1	0.523678171599829	2.91244163040739e-05	3.56140350877193	9.48603647768514	7	7.7892410278406
BANF2	0.160609480410299	0.232682479543765	3.56140350877193	3.29388239634466	7	2.979888529568
SNX5	0.350217766078944	0.00757010882215207	3.56140350877193	5.63907294523233	7	5.00641156968021
OVOL2	0.0855707284983138	0.526802572503479	3.56140350877193	4.56629869335706	7	5.35398044354141
PET117	0.63621041923142	1.04607031745062e-07	3.56140350877193	3.85692246368655	7	3.3607412497814
ZNF133	0.288864892094335	0.029312732050187	3.56140350877193	4.50532801529097	7	5.28190678457801
DZANK1	0.40329486295685	0.00186693342383262	3.56140350877193	4.67737490534571	7	5.71052985036376
POLR3F	0.291691869981796	0.0276967209877982	3.56140350877193	4.28712840710543	7	5.32055806969864
RBBP9	-0.113289417302314	0.401428210298785	3.56140350877193	3.49591442472284	7	4.65777870861644
SEC23B	0.45731929571046	0.000348390513194225	3.56140350877193	6.07747773370386	7	6.85272376542416
DTD1	0.406773445278296	0.00168934441333712	3.56140350877193	4.60829271737293	7	4.97626972256607
C20orf78	0.216382204335193	0.105948635783596	3.56140350877193	3.08798666354337	7	1.69761890838347
SLC24A3	0.251057255393616	0.0596000293781907	3.56140350877193	6.27596921699597	7	6.84904095657456
RIN2	0.211087376867872	0.114983063820045	2.73684210526316	5.10129303846798	2	4.55264310164288
NAA20	0.297173306634251	0.0247756727033544	2.73684210526316	5.87971694917257	2	6.27710134425445
CRNKL1	0.111386165547305	0.409435391843901	2.73684210526316	6.22878929547	2	5.89297975483799
RALGAPA2	-0.0904454116106611	0.503436136187082	2.73684210526316	7.0350740883863	2	7.06575199303662
XRN2	0.385504447949993	0.00306239992780218	2.73684210526316	7.69840506343633	2	5.97803471824013
FOXA2	0.25661409135006	0.0539954271406984	2.73684210526316	3.00635139209097	2	0.410985077427752
THBD	-0.0696882438706111	0.60647939757557	2.73684210526316	3.86249743752317	2	3.79996119521959
CD93	0.480937678945243	0.000152585704233698	2.73684210526316	3.61964448499735	2	2.81371454605974
NXT1	0.375204287305925	0.00402944903467531	2.73684210526316	4.51974587826204	2	5.86747483942425
GZF1	0.0190323855587621	0.888248673918564	2.73684210526316	3.86489269612908	2	3.8998875713719
NAPB	0.0590382192923859	0.662666458404898	2.73684210526316	4.28253559558269	2	4.53131796770709
CST8	0.137863088432731	0.306460374117556	2.73684210526316	3.00666656448522	2	0.543166915144103
CST9	0.12885066159245	0.339456889544369	2.73684210526316	3.20442139046788	2	2.23616558215079
CST3	0.239559237985122	0.0726860403735777	2.73684210526316	7.05999714944166	2	6.37431736798036
CST2	0.3587053412464	0.00614389722454036	2.73684210526316	3.21227159901057	2	2.85603580890161
CST5	0.335216061580619	0.0108040313999995	2.73684210526316	3.23888083474319	2	4.90403643718436
SYNDIG1	0.167557634143088	0.212824615694948	2.73684210526316	3.39896125372735	2	1.55538646832671
CST7	0.0377803821663835	0.780232581119406	2.73684210526316	3.10704866153112	2	0.930164255987303
APMAP	0.247051455280565	0.0639242359491105	2.73684210526316	6.47180152311463	2	6.49141997640349
ACSS1	0.336260645081026	0.0105453874757704	2.73684210526316	4.03111982979722	2	4.28093957204437
VSX1	-0.0781912064168323	0.563170678980559	2.73684210526316	3.03114698463151	2	1.84589988433811
ENTPD6	0.541742126733465	1.34917603749993e-05	2.73684210526316	5.09407814891774	2	4.25175093186254
PYGB	0.16004413012214	0.234352671770858	2.73684210526316	4.99243323061779	2	5.9247515834847
ABHD12	0.173888701934062	0.195794418055199	2.73684210526316	5.82170325284292	2	5.87120704186366
GINS1	0.0471706475636096	0.727513743575262	2.73684210526316	3.69599545263642	2	4.56048201306876
NINL	0.0439806057979207	0.745296736013821	2.73684210526316	5.11524010591326	2	4.79513239539502
NANP	0.178788113779357	0.183298865464829	2.73684210526316	4.04172003417663	2	5.21531087326075
DEFB124	-0.170159357215544	0.205704453376058	2.84210526315789	3.01707609683939	2	0.882026122624925
REM1	0.162179116259917	0.228088479413179	2.84210526315789	3.02174564182827	2	0.380422857352347
LINC00028	0.124537815491143	0.356002276677849	2.84210526315789	3.02042490907291	2	0.728154443462755
HM13	0.470649309577298	0.000220242363907063	2.84210526315789	6.62821684269911	2	6.12967525836167
HM13-AS1	0.129654340277113	0.336427625145647	2.84210526315789	3.66300649342988	2	5.02601287043457
ID1	0.215218385587031	0.107885910381205	2.84210526315789	3.44415348902089	2	3.90243237691097
COX4I2	-0.0421297447421877	0.755675940413365	2.84210526315789	3.07054187666982	2	0.655538550074648
BCL2L1	-0.00492870053814568	0.970974032995707	2.84210526315789	5.35053145039088	2	7.17117102321527
TPX2	0.386384298282758	0.00299023414734853	2.84210526315789	4.19611512571568	2	3.73758346684295
MYLK2	0.0522266283319717	0.699622363582842	2.84210526315789	3.01509586878249	2	0.326045573269264
DUSP15	0.111016931790122	0.410999425779011	2.84210526315789	3.10315477453805	2	2.02416060183823
TTLL9	0.254617013687632	0.0559582598943116	2.84210526315789	3.60452729406784	2	2.43651874069799
PDRG1	0.0503501706524282	0.709930246990319	2.84210526315789	5.64737019476425	2	7.74533963902655
XKR7	-0.154617317857828	0.250805432959201	2.84210526315789	3.06330271584647	2	1.04376346823974
CCM2L	0.199197036472981	0.137406499782572	2.84210526315789	3.17547937670632	2	1.30579916695512
HCK	0.229177389711897	0.086377521977761	2.84210526315789	3.41341278004315	2	2.20350354529048
TM9SF4	0.464301683285635	0.000274635149893804	2.84210526315789	6.22181609390209	2	5.2757509400619
PLAGL2	-0.0762189355077794	0.573085993804446	2.84210526315789	4.56921254071839	2	7.13411011236317
POFUT1	0.189100020614524	0.158896955031571	2.84210526315789	4.12177615624279	2	3.63873737789427
KIF3B	0.475157687977545	0.000187792057251586	2.84210526315789	6.04530390669597	2	6.70371632917243
ASXL1	-0.0901093313073183	0.505029846342781	2.84210526315789	6.98679496869157	2	5.77527869255318
C20orf203	0.0622784329307999	0.645356782799684	2.84210526315789	3.49895492292746	2	3.42554031678057
COMMD7	0.462749460848633	0.000289676854695576	2.84210526315789	5.43714884301199	2	5.26295078536317
DNMT3B	-0.0360650646955123	0.789977737624458	2.84210526315789	3.49173190430703	2	3.80694883328774
MAPRE1	0.238972778481641	0.0734103366399555	2.84210526315789	6.23371540494265	2	6.45143219437441
SUN5	0.1562842136946	0.245670536565437	2.84210526315789	3.05776419518892	2	0.658647513574062
BPIFB2	0.267127730913377	0.044563161132478	2.84210526315789	3.07049327439992	2	1.05462403889755
BPIFB3	0.241108509507781	0.0707999765627053	2.84210526315789	3.00739566789312	2	0.470508798150289
BPIFB4	-0.028934261597186	0.830816950517009	2.84210526315789	3.05750208027296	2	0.737717432616702
BPIFA2	-0.0280455125473105	0.835940615035435	2.84210526315789	3.08164652936005	2	1.06502675230983
BPIFA3	0.129053447400623	0.338690939730799	2.84210526315789	3.01239620648817	2	0.385311174220089
BPIFB1	0.470519121546011	0.000221251195358207	2.84210526315789	5.00344933159625	2	5.01904330455785
CDK5RAP1	0.220822416936112	0.0988030743723174	2.84210526315789	5.03432841879058	2	5.15115242869429
SNTA1	0.235113748030256	0.0783205875391285	2.84210526315789	3.77703443530488	2	2.75375884830085
CBFA2T2	0.194407416111143	0.147311674017569	2.84210526315789	6.79824564788682	2	5.61822484811324
NECAB3	0.349355338073704	0.0077300215173109	2.84210526315789	3.72160760400885	2	5.81060361126073
E2F1	0.292300687191836	0.0273586552855598	2.84210526315789	3.30215145794099	2	1.93424010789402
PXMP4	0.454947352258126	0.000377278441316881	2.84210526315789	3.74665048651859	2	4.75176024126233
ZNF341	0.0076558039638259	0.954927313207916	2.84210526315789	3.87408506264932	2	5.96549507746771
CHMP4B	0.049426133564282	0.715025397319806	2.84210526315789	8.00203786844136	2	6.08300087399679
RALY	0.264963288505534	0.046385572150157	2.84210526315789	7.33975192660683	2	7.31183787474169
EIF2S2	-0.0246563957264871	0.855539401417788	2.84210526315789	4.35174364443863	2	6.3062851492409
ASIP	0.478693491422537	0.000165467213481889	2.84210526315789	4.00344046830821	2	2.88880550464459
AHCY	0.181316004370357	0.1770811972002	2.84210526315789	5.06080331118154	2	5.3776710252782
ITCH	0.138536730822655	0.304080020225937	2.84210526315789	7.52268727729623	2	3.46641140242456
DYNLRB1	0.219937323644453	0.100196734489937	2.84210526315789	7.48320453759729	2	6.08433808852264
MAP1LC3A	0.373884703407366	0.00417103234556115	2.84210526315789	4.40564045811335	2	5.19237923207777
PIGU	0.189108752440385	0.158877359672704	2.84210526315789	5.24522184624688	2	4.99861501782624
NCOA6	0.12288630919142	0.362466656343546	2.84210526315789	6.99891953579004	2	6.06268301441107
GGT7	0.0267355755807566	0.843504738970895	2.84210526315789	4.10001096107939	2	5.46962187816425
ACSS2	0.418392460145642	0.00120041652995755	2.84210526315789	4.53594609079792	2	5.32727048744592
GSS	0.404511012487457	0.00180303615627233	2.84210526315789	5.0347106842713	2	5.77166430721318
MYH7B	0.160917881379345	0.231774852619455	2.84210526315789	3.59423979589987	2	3.22550923395894
TRPC4AP	0.273990166734308	0.0391695911991947	2.84210526315789	6.81281256089031	2	5.08195849104877
EDEM2	0.468260233734628	0.000239440340215284	2.84210526315789	4.89572192471016	2	5.30634434264078
EIF6	-0.0526382499988047	0.69736831945364	2.84210526315789	3.43947420063108	2	2.43854122218362
FAM83C	0.18339470064231	0.172084003941084	2.84210526315789	3.06860592929352	2	1.3187111241904
UQCC1	0.135247215826538	0.315817219319373	2.84210526315789	5.49019383717751	2	5.93117373338693
GDF5	-0.016928512182912	0.900535550966226	2.84210526315789	3.15941042218559	2	2.1007132686231
CEP250	0.372485877761605	0.00432589167783481	2.84210526315789	4.57894711173905	2	6.62617863509331
ERGIC3	0.182532581091252	0.174143942095605	2.84210526315789	6.24489463950839	2	6.47423397653059
SPAG4	0.396935347085356	0.00223515844514616	2.84210526315789	3.59114541964097	2	4.27710810445417
CPNE1	0.577289735160701	2.58823556235789e-06	2.84210526315789	5.95644683928515	2	6.3430708670264
NFS1	0.0143390045265545	0.91569017040773	2.84210526315789	3.68922750771794	2	3.20054413694036
ROMO1	0.273872074433646	0.0392576249024502	2.84210526315789	7.80309299325883	2	6.87017606511581
RBM39	0.243111789016113	0.0684192899104975	2.84210526315789	9.55265975591441	2	3.15265713867179
PHF20	-0.146839874996878	0.275723225532008	2.84210526315789	7.3824667894615	2	5.57762057275438
SCAND1	0.395174578654031	0.00234793734881568	2.84210526315789	5.44291936367902	2	5.52516607653343
CNBD2	0.0743462136374796	0.582574700970064	2.84210526315789	3.58381327624274	2	3.17216036855501
EPB41L1	0.511662223195433	4.74500926636242e-05	2.84210526315789	5.40203738482783	2	5.9854506340042
AAR2	0.225457535444843	0.0917488979869071	2.84210526315789	4.72617258109325	2	5.83077033562243
DLGAP4	-0.215461100943791	0.107479656305546	2.84210526315789	5.71211673318065	2	7.12660960581499
SLA2	0.0551882567928288	0.683462940957277	2.84210526315789	3.6808466278052	2	2.78480032806517
NDRG3	-0.0218114237286863	0.872059156153895	2.84210526315789	4.6140649108278	2	4.21751071461667
DSN1	0.371866132745776	0.00439610644057661	2.84210526315789	4.40181111766927	2	3.9350143301194
SOGA1	0.18993367898612	0.157034126903285	2.84210526315789	5.26166395001932	2	5.5567656280687
TLDC2	0.220387843177786	0.0994854581586761	2.84210526315789	3.05730783844001	2	0.60602621152959
SAMHD1	0.0929883243042464	0.491461729864082	2.84210526315789	3.98508636627769	2	4.8670941070481
RBL1	0.33607462024593	0.0105910523137327	2.84210526315789	4.03170997739292	2	3.30209331814107
MROH8	0.275949789548717	0.0377323978144948	2.84210526315789	3.53402721628431	2	2.93092615674064
RPN2	0.185504551070517	0.167117641903315	2.84210526315789	7.79916281447281	2	7.92738250067378
GHRH	-0.114021614996259	0.398372295581481	2.84210526315789	3.15269636539885	2	2.80898729501882
MANBAL	0.320915831698888	0.0149354373318525	2.84210526315789	5.08807041855369	2	5.83588661248552
SRC	0.485498856421297	0.000129187824146682	2.84210526315789	4.717410948941	2	5.23679713238804
BLCAP	0.221316184492209	0.0980321577148482	2.84210526315789	6.00310023753641	2	6.06681381707873
LINC00489	0.173033562232471	0.198036144852877	2.84210526315789	3.00208468126062	2	0.470508798150289
CTNNBL1	0.0600054814747466	0.657480314685321	2.84210526315789	6.31959992037894	2	7.52266069322977
VSTM2L	-0.0855037626868353	0.527127274884405	2.63157894736842	3.28460856923492	2	3.55151501067579
TTI1	0.0838941528831503	0.534961674867111	2.63157894736842	4.72340536413372	2	6.25151555643162
RPRD1B	0.312114920528771	0.018098882128556	2.63157894736842	5.63073672913162	2	5.77678841148236
TGM2	0.178853287415306	0.183136612856246	2.63157894736842	4.06330598238269	2	6.12609329816634
KIAA1755	-0.0717369086318737	0.595913074814692	2.63157894736842	3.15264433191134	2	1.02630783960971
BPI	0.205545561301003	0.125058086960024	2.63157894736842	3.08347703167858	2	1.1286204156708
LBP	0.221647800691857	0.0975170355384497	2.63157894736842	3.10483862957084	2	0.94551642715859
SNORA71B	0.231045215487009	0.0837752199263953	2.63157894736842	3.05811906016139	2	1.21856177210984
RALGAPB	0.187400786843451	0.162744196646082	2.63157894736842	6.81038554923922	2	5.77661472141494
ARHGAP40	-0.181834520159341	0.175824955274359	2.63157894736842	3.79244995704593	2	5.13520922154179
ACTR5	0.184840391908629	0.168669571636961	2.63157894736842	3.73217532361382	2	3.73091588951298
PPP1R16B	0.236994664534429	0.0758957882296265	2.63157894736842	3.40507696419318	2	3.18019379612682
FAM83D	0.245974705994342	0.0651285438610798	2.63157894736842	3.2866336992896	2	3.63866137872071
DHX35	0.398298728071841	0.00215117459156982	2.63157894736842	4.20671820622342	2	3.33360129385215
MAFB	0.126217622420591	0.34950014421734	2.63157894736842	4.19454046967741	2	3.63934353142333
TOP1	0.197665266109573	0.140518377703217	2.63157894736842	8.69088498769697	2	4.40646569759658
PLCG1	0.255166022810505	0.055412993654357	2.63157894736842	4.55549731543378	2	4.63827763814376
ZHX3	0.273358794266798	0.0396421575297775	2.63157894736842	4.90997099111613	2	6.76548437173136
LPIN3	0.290462258921566	0.0283901910655648	2.63157894736842	3.68472489429793	2	4.44757001303454
EMILIN3	0.141240383415799	0.294646970358806	2.63157894736842	3.03052708989211	2	0.662515950614825
CHD6	0.0529481952029657	0.695672767741705	2.63157894736842	7.37166404866263	2	6.29238293250873
PTPRT	0.252731554370048	0.0578640344846259	2.63157894736842	7.11497008242136	2	8.12972102272105
SRSF6	0.216992723979631	0.104943160076061	2.63157894736842	5.82751513898477	2	5.6464613115576
L3MBTL1	0.467743888719943	0.000243785063189102	2.63157894736842	4.46343612420109	2	5.86900908768571
SGK2	0.262865852224256	0.0482093269943225	2.63157894736842	3.44110244410895	2	3.11672560997074
IFT52	0.212244523642261	0.112960010772298	2.63157894736842	4.89748333333297	2	3.53686319523813
MYBL2	0.54709378456819	1.06491444758154e-05	2.63157894736842	3.34697745839346	2	2.06876042594928
TOX2	0.394202100239954	0.00241237297025784	2.63157894736842	3.46457438085302	2	2.13951434463782
JPH2	0.0517790444477394	0.702076260779038	2.63157894736842	3.46577547762568	2	1.88570859385095
OSER1	0.258017289084141	0.0526500033754895	2.63157894736842	6.42434967299695	2	6.58209744412524
GDAP1L1	0.00999242432766519	0.941192137398676	2.63157894736842	3.43580168283657	2	3.32314461832347
FITM2	0.0142870220656568	0.91599471179378	2.63157894736842	4.32721910193105	2	6.83553594709345
R3HDML	-0.110840731654508	0.411747004521453	2.63157894736842	3.10252276665069	2	1.04376346823974
HNF4A	0.206895501443947	0.122544357199013	2.63157894736842	3.2004957973063	2	0.946336536323035
TTPAL	0.207113378019131	0.122142272014956	2.63157894736842	4.50648197398387	2	5.07088376152893
SERINC3	0.469794353177076	0.000226944944735705	2.63157894736842	6.26111735561672	2	5.38664026214436
PKIG	0.227610420721351	0.0886092684316053	2.63157894736842	5.08390731540332	2	4.99423869829868
ADA	0.166313474856786	0.216289981951693	2.63157894736842	3.21446320001876	2	4.77063479545161
KCNK15	0.344874852683157	0.00860904160289911	2.63157894736842	3.8654365479113	2	5.27320002344711
RIMS4	0.178759399465034	0.183370383860329	2.63157894736842	3.39968050158834	2	2.85048176942591
YWHAB	0.253129339350202	0.0574576583141528	2.63157894736842	8.53233005001904	2	6.14299683356613
PABPC1L	0.384457186839234	0.00315030648658728	2.63157894736842	4.6255561420797	2	5.84979534122874
TOMM34	0.311935474164392	0.018168902116216	2.63157894736842	3.53328238725057	2	2.46979541684393
STK4	0.306975210005909	0.020197763256929	2.63157894736842	5.91124203826287	2	5.26032586685325
WFDC5	0.0926001661999419	0.493279869412802	2.63157894736842	3.00335524094601	2	0.391746319845687
PI3	-0.066793398016357	0.621547107748283	2.63157894736842	3.06432764923089	2	1.13349588070847
SLPI	0.137396542867502	0.308115957363795	2.63157894736842	4.33159964470006	2	3.81587559493083
RBPJL	0.101979736497369	0.450342719263821	2.63157894736842	3.01308736252382	2	0.321497358526568
SDC4	0.278221673950579	0.0361210749694382	2.63157894736842	6.58959042915581	2	4.34451582386001
SYS1	0.156932016569337	0.243694453292415	2.63157894736842	3.02159955333436	2	0.522440386708176
PIGT	0.226081383625697	0.0908303051222165	2.63157894736842	6.06806611619194	2	5.7482274396768
WFDC2	0.234364240932076	0.0793037383590167	2.63157894736842	6.07595522904835	2	6.36756867724487
SPINT3	0.125952059379502	0.350523166917092	2.63157894736842	3.11898418408804	2	4.57551141125589
WFDC8	-0.016133483201472	0.905184816238059	2.63157894736842	3.26317109594437	2	1.49314890196498
WFDC9	0.406327474738972	0.00171123423565942	2.63157894736842	3.11357007555592	2	1.28578590712527
WFDC11	-0.0483807639547835	0.720804488995459	2.63157894736842	3.02860060414413	2	1.06683588571327
WFDC10B	0.167091531398524	0.214118259287467	2.63157894736842	3.08788341433751	2	1.11856240243224
WFDC13	-0.0372189298925168	0.783418719725745	2.63157894736842	3.01854733144115	2	0.455093770033153
WFDC3	0.0858130456356603	0.525628460735081	2.63157894736842	3.39932700670161	2	2.24133707400946
DNTTIP1	0.181560472587654	0.176488100486694	2.63157894736842	4.81670754108943	2	4.75012681372962
UBE2C	0.04035528122403	0.76566717724396	2.63157894736842	3.69716862443569	2	6.0192642425585
TNNC2	0.188664679263745	0.159876174229751	2.63157894736842	3.44012841392288	2	3.70706326096347
SNX21	0.0150130158938541	0.911742552182894	2.63157894736842	3.32938935195439	2	3.39460302989721
ACOT8	0.0395144877923505	0.770414702696836	2.63157894736842	3.43686590133603	2	2.71895715916384
ZSWIM3	-0.0326474565299708	0.809488161649723	2.63157894736842	3.38376725628355	2	2.62952759678084
ZSWIM1	-0.0711524654525224	0.598919110805167	2.63157894736842	3.29071306754316	2	2.34699984690714
SPATA25	0.0711868496814374	0.598742073360807	2.63157894736842	3.00660478030119	2	0.728154443462755
NEURL2	-0.0180253397963135	0.894126866806445	2.63157894736842	3.05492871275691	2	1.17285769635659
CTSA	0.063873174321844	0.636904850582887	2.63157894736842	3.77508453551289	2	2.85087288875628
PLTP	-0.0321506324181929	0.812334344355023	2.63157894736842	3.21059586280111	2	1.21856177210984
PCIF1	0.23886088030362	0.0735491843357172	2.63157894736842	4.5523756514674	2	6.91657046657219
ZNF335	0.208359837852802	0.119861215846381	2.63157894736842	4.92457006111657	2	4.76415626248579
SLC12A5	0.471076719761753	0.000216959789811543	2.63157894736842	3.06900766034139	2	0.811084738069738
NCOA5	0.268830668985376	0.0431709752343203	2.63157894736842	5.57020012956652	2	5.03289688779592
CD40	0.20433461325354	0.127346084151431	2.63157894736842	3.09922660179366	2	1.47619470232433
CDH22	0.163961809540361	0.222947560666889	2.63157894736842	3.12549303507631	2	1.04376346823974
SLC35C2	0.337490194302956	0.0102478216016176	2.63157894736842	4.76963117331636	2	5.11111215218889
ELMO2	0.156757119786304	0.244226891985155	2.63157894736842	5.79108826759819	2	7.35916995134743
ZNF334	0.143513735090253	0.286864459866445	2.63157894736842	3.34436129113366	2	3.84580979356462
SLC13A3	0.046914426146055	0.72893694252242	2.63157894736842	4.70755903299181	2	7.01529055660085
TP53RK	0.174350188771361	0.19459218348214	2.63157894736842	4.43429685563391	2	5.28027485459164
SLC2A10	0.258341239571626	0.052343294803229	2.63157894736842	4.44575528654998	2	5.68234072979795
EYA2	0.0775147198228483	0.56656254163751	2.63157894736842	4.15874081685361	2	3.33640979945858
ZMYND8	0.111318840742325	0.40972031544885	2.63157894736842	6.15840651719305	2	5.33790397431953
NCOA3	0.162920214799562	0.225941420921843	2.63157894736842	7.15648227869559	2	6.51483749714071
SULF2	0.416029419967589	0.00128806569030248	2.63157894736842	6.24886286922574	2	6.12924616680505
LINC00494	0.152578056373128	0.257185843064843	2.63157894736842	3.02977619741618	2	0.543316871462114
PREX1	0.513210529977766	4.46034638558811e-05	2.89473684210526	6.65041499526035	3	5.71673252117364
ARFGEF2	-0.0624256526741222	0.6445746461793	2.89473684210526	7.94126162248569	3	3.86321037046222
CSE1L	0.299989283035477	0.0233788487598064	2.89473684210526	5.77117817476741	3	5.19119269701541
STAU1	0.206693361303369	0.122918299797906	2.89473684210526	8.066011418745	3	4.44169233823341
DDX27	0.265970701429061	0.0455299054839764	2.89473684210526	7.4441420792037	3	5.38311943666246
ZNFX1	0.247595360743394	0.0633227300966267	2.89473684210526	7.35036534732233	3	5.51711530204393
ZFAS1	0.384119679389973	0.00317910932121014	2.89473684210526	7.66062840634623	3	5.4776338240741
KCNB1	0.102140577681384	0.449624863633684	2.89473684210526	3.72606908082041	3	3.8397533867225
PTGIS	0.273692234279662	0.0393920032384364	2.89473684210526	3.64367751757553	3	4.9957789342358
B4GALT5	0.0463977469841711	0.731809631495945	2.89473684210526	5.92286054920383	3	6.5837763443929
SLC9A8	0.236639461558512	0.076349080681171	2.89473684210526	5.35379684233641	3	4.77145462803041
SPATA2	0.144103354890755	0.2848682255381	2.89473684210526	3.97077087634327	3	5.20623648552242
RNF114	0.361192907009781	0.00577321510147772	2.89473684210526	6.39980817823771	3	6.63925975960432
SNAI1	0.0793535299020004	0.557365201117263	2.89473684210526	3.26678774626882	3	3.05252752231521
CEBPB	0.0976177482126315	0.470049835197261	2.89473684210526	5.23534600937949	3	5.77040302615613
PTPN1	0.496682294014297	8.50356274257183e-05	2.89473684210526	6.90683707807277	3	6.41718404072459
PARD6B	0.330333414169086	0.0120869971318517	2.89473684210526	7.50437342510579	3	8.02709169228824
BCAS4	0.0716410039120052	0.596405894042082	2.89473684210526	5.90058338433231	3	5.57190582611833
ADNP	-0.0291280801180377	0.829700501546288	2.89473684210526	7.57463055341535	3	3.41830626900255
DPM1	0.148910078854121	0.268935790329419	2.89473684210526	5.0257404634189	3	4.9165070152483
MOCS3	-0.00881326000273356	0.948121652968605	2.89473684210526	3.22686919332635	3	1.44707924524341
KCNG1	0.142983431030854	0.28866769870634	2.89473684210526	3.15145251649784	3	6.37204695844819
NFATC2	-0.0342616896219606	0.800257701061201	2.89473684210526	5.12289601737124	3	5.55610635098782
ATP9A	0.3383831751524	0.0100362905191191	3.01754385964912	7.21806119651987	5	5.01078434575512
SALL4	0.0460942853008281	0.733498559220507	3.07017543859649	3.10790259249929	5	1.21856177210984
ZFP64	0.53349801053899	1.92736645300889e-05	3.56140350877193	4.37756491776091	8	3.91365235104904
TSHZ2	0.582338840053565	2.01474046449003e-06	3.80701754385965	4.64305419848922	10	5.06348315320487
